,status_group,amount_tsh,count_month,funder,gps_height,installer,basin,public_meeting,permit,construction_year,extraction_type_class,management,payment,quality_group,quantity,source,source_class,missing_construction_year
25953,0,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,2,8,0,True
20547,0,10.0,4,6,438.0,4,0,2,2,1997.0,0,9,4,5,3,6,0,False
53486,0,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
12726,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,2,5,3,1,0,True
49844,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
14192,0,250.0,3,2,1166.0,3,1,2,1,2000.0,0,9,1,0,4,6,0,True
763,1,250.0,4,6,1605.0,1,6,2,2,1972.0,5,9,1,5,0,3,2,False
7198,2,1000.0,4,2,2059.0,0,3,1,1,1974.0,5,9,0,5,3,1,0,False
52952,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,2,5,3,1,0,True
29296,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
22653,0,250.0,3,6,1440.0,4,5,2,1,2010.0,5,9,3,5,0,7,2,False
52895,0,250.0,4,8,1166.0,6,6,1,1,2000.0,3,9,1,5,3,6,0,True
22095,2,250.0,4,2,1166.0,4,8,2,2,2000.0,3,9,1,0,3,6,0,True
21325,0,30.0,3,6,1608.0,4,1,0,0,2000.0,2,9,4,3,4,6,0,False
58572,1,250.0,4,7,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
9394,2,250.0,4,6,1166.0,4,1,2,2,2000.0,5,1,1,5,2,7,2,True
4163,2,500.0,4,4,261.0,9,3,2,2,1996.0,3,9,2,5,0,8,0,False
40277,1,250.0,3,6,1612.0,1,1,2,2,1998.0,5,9,1,5,3,1,0,False
48415,2,250.0,3,2,1336.0,4,2,2,2,2011.0,5,9,3,2,0,1,0,False
16816,1,250.0,3,2,1422.0,1,2,2,2,1972.0,5,7,1,5,0,3,2,False
50354,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
16643,1,600.0,3,6,938.0,1,5,2,2,2008.0,5,9,2,5,3,3,2,False
12834,0,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,3,4,7,2,True
17952,0,250.0,3,6,1036.0,4,2,2,2,2008.0,5,4,2,5,0,1,0,False
34958,1,250.0,3,6,1347.0,4,1,2,2,2010.0,5,9,1,0,0,1,0,False
43012,2,250.0,4,10,1166.0,8,7,2,1,2000.0,3,9,0,5,3,8,0,True
56618,2,250.0,3,6,1237.0,1,1,2,2,2010.0,5,9,1,5,3,1,0,False
42322,1,30.0,4,6,64.0,4,2,1,1,1973.0,0,9,4,0,2,6,0,False
6073,0,50.0,3,6,17.0,4,4,2,2,2006.0,3,9,4,5,3,6,0,False
23900,0,250.0,3,6,1665.0,4,1,2,2,1995.0,4,9,1,5,0,6,0,False
1772,1,50.0,3,6,515.0,4,4,2,1,1997.0,5,9,4,0,0,1,0,False
43448,2,250.0,4,6,1166.0,0,0,2,2,2000.0,2,9,1,0,3,6,0,True
55523,0,250.0,3,2,-32.0,1,3,2,2,1979.0,4,9,1,0,3,8,0,False
25663,2,300.0,4,4,363.0,1,3,2,2,2007.0,3,9,2,5,0,8,0,False
47272,1,1000.0,3,8,911.0,1,4,2,2,1986.0,5,9,5,5,3,3,2,False
9582,1,25.0,3,2,261.0,4,4,1,1,1983.0,5,6,4,5,3,3,2,False
58335,0,2500.0,4,6,1719.0,4,5,2,1,1991.0,3,6,0,5,3,6,0,False
562,2,500.0,4,6,458.0,4,0,2,2,2004.0,3,9,2,5,3,8,0,False
2608,0,250.0,3,6,1266.0,4,2,2,2,2003.0,5,9,3,5,0,3,2,False
12130,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,1,5,2,3,2,True
45853,0,250.0,3,6,1299.0,4,2,2,2,2002.0,5,9,3,5,0,1,0,False
59127,2,250.0,4,2,1767.0,1,5,2,2,1972.0,5,1,1,5,3,3,2,False
19888,0,250.0,3,6,1189.0,4,5,2,2,1994.0,5,8,2,5,0,3,2,False
56291,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,0,8,0,True
40422,1,600.0,3,6,838.0,1,5,2,2,2009.0,5,9,2,5,3,3,2,False
46052,1,250.0,3,6,1327.0,4,2,2,2,2011.0,5,9,1,5,0,7,2,False
53846,1,250.0,3,6,1166.0,1,5,2,2,2000.0,3,2,3,5,3,8,0,True
16158,2,500.0,4,8,1690.0,4,7,2,1,1995.0,5,9,5,5,3,1,0,False
20352,0,250.0,4,6,1166.0,4,8,2,2,2000.0,4,9,1,5,3,8,0,True
10092,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
31136,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,2,5,3,8,0,True
47981,2,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,2,5,2,3,2,True
37131,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
49497,0,250.0,4,6,1166.0,4,0,2,2,2000.0,2,9,4,5,3,6,0,True
20641,0,250.0,3,6,291.0,4,4,2,1,2007.0,3,9,1,5,3,6,0,False
14042,2,6.0,3,6,1407.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
25226,1,50.0,3,2,1505.0,3,1,1,1,1997.0,0,8,4,0,0,6,0,False
9342,1,250.0,3,6,376.0,4,4,2,2,1987.0,5,9,1,5,3,1,0,False
40359,1,250.0,3,2,1538.0,3,4,0,2,2004.0,5,9,3,5,3,1,0,False
46041,0,250.0,4,2,112.0,1,2,2,2,2005.0,3,9,1,5,3,8,0,False
23876,2,50.0,4,6,124.0,4,0,2,2,2010.0,2,1,4,5,0,3,2,False
17903,0,250.0,3,2,1528.0,3,1,1,1,1997.0,5,8,3,3,4,1,0,False
32428,1,50.0,3,6,968.0,4,2,2,2,2007.0,0,9,4,0,0,6,0,False
57013,2,250.0,3,6,1137.0,4,2,2,2,2003.0,5,8,2,5,3,1,0,False
40605,2,1000.0,4,6,2163.0,4,7,2,1,2000.0,5,9,5,5,3,1,0,False
39840,1,100.0,4,4,379.0,1,3,2,2,1995.0,3,9,2,3,3,8,0,False
17289,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,1,2,5,3,1,0,True
49998,1,250.0,5,1,1582.0,1,3,2,2,1978.0,5,6,0,5,3,3,2,False
28667,0,20.0,3,6,764.0,4,2,2,2,1998.0,5,3,4,5,0,1,0,False
46677,2,500.0,4,6,1854.0,4,3,2,2,2009.0,5,6,2,5,3,1,0,False
3031,0,250.0,3,7,1622.0,4,8,0,2,1997.0,3,7,3,5,0,8,0,False
42362,1,250.0,3,3,1048.0,4,1,2,2,2006.0,5,1,1,5,2,7,2,False
34419,1,25.0,3,2,859.0,3,2,2,2,2010.0,0,3,4,0,0,6,0,False
54579,0,250.0,4,6,1166.0,4,8,2,1,2000.0,5,2,1,5,4,1,0,True
53249,0,250.0,3,2,1039.0,1,2,2,2,1978.0,5,9,1,5,0,1,0,False
8722,0,250.0,4,2,1166.0,4,3,2,2,2000.0,2,9,3,5,4,6,0,True
16781,0,250.0,4,10,2141.0,0,7,2,1,2003.0,5,6,1,3,4,1,0,False
48230,2,250.0,4,3,1166.0,4,8,2,2,2000.0,5,9,1,5,3,1,0,True
45165,1,250.0,3,3,1166.0,4,5,1,2,2000.0,3,2,3,5,3,8,0,True
43152,0,250.0,4,6,1166.0,4,0,2,2,2000.0,3,9,1,5,3,8,0,True
32164,0,250.0,4,6,1166.0,4,5,2,2,2000.0,3,5,1,5,3,8,0,True
29500,0,20.0,4,6,385.0,4,0,1,2,2009.0,0,5,4,0,0,6,0,False
58152,0,250.0,4,2,1166.0,4,0,2,2,2000.0,0,5,4,5,3,6,0,True
37484,1,250.0,3,8,1661.0,6,5,2,1,2004.0,4,8,1,5,3,1,0,False
21764,1,250.0,3,6,893.0,1,5,2,2,1992.0,5,9,3,5,0,1,0,False
49591,0,250.0,3,6,211.0,4,4,2,2,1982.0,0,9,1,5,4,6,0,False
25909,0,250.0,3,2,1498.0,1,2,2,2,1990.0,5,9,1,5,0,1,0,False
22522,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,1,5,2,3,2,True
41115,1,250.0,3,3,1166.0,4,5,2,2,2000.0,3,2,3,5,3,8,0,True
50739,0,250.0,4,6,1166.0,1,2,2,1,1985.0,3,9,1,0,0,8,0,False
49617,0,250.0,3,6,1971.0,4,5,2,2,1984.0,5,9,1,5,4,3,2,False
56405,1,250.0,3,6,997.0,4,2,2,1,2000.0,5,8,1,5,0,1,0,False
28435,2,250.0,3,6,1301.0,4,2,2,2,1999.0,5,8,2,5,3,1,0,False
46565,2,250.0,3,5,1166.0,1,1,2,1,2000.0,3,2,3,5,3,8,0,True
36400,1,250.0,3,6,334.0,4,4,2,2,1982.0,0,9,1,5,2,6,0,False
48903,1,250.0,4,6,1166.0,1,8,2,1,2000.0,3,2,3,0,0,8,0,True
38442,2,250.0,4,6,1462.0,4,3,2,2,2000.0,0,9,1,5,3,1,0,True
49474,2,250.0,3,6,1327.0,4,5,2,1,2003.0,5,8,3,5,3,3,2,False
26747,1,250.0,3,6,1166.0,4,8,1,1,2000.0,3,9,1,5,3,8,0,True
34302,0,250.0,3,5,1166.0,1,8,0,2,2000.0,3,2,3,1,2,8,0,True
53889,2,250.0,4,6,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
50186,0,20.0,3,2,963.0,3,2,2,2,1987.0,5,8,4,5,0,1,0,False
45997,2,5000.0,4,8,1256.0,4,3,2,2,1987.0,5,9,5,5,3,1,0,False
25224,0,250.0,4,6,342.0,1,2,2,1,2007.0,3,9,1,0,2,8,0,False
40630,0,250.0,3,2,1180.0,4,2,2,2,1963.0,5,9,3,5,0,1,0,False
30270,1,250.0,4,6,1773.0,4,2,2,2,1985.0,5,9,1,5,3,1,0,False
50761,0,250.0,3,6,1166.0,4,5,0,2,2000.0,5,9,3,5,2,7,2,True
39783,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,5,5,2,3,2,True
11304,1,250.0,4,6,1166.0,4,8,1,2,2000.0,5,7,1,5,2,7,2,True
39186,0,250.0,3,8,1342.0,2,5,2,1,2007.0,5,9,3,5,2,1,0,False
4801,0,250.0,4,6,1166.0,4,8,2,2,2000.0,0,9,1,5,0,6,0,True
29837,2,10.0,3,6,1252.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
22117,0,250.0,3,6,1558.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
35988,0,250.0,3,6,856.0,4,4,2,1,1978.0,5,9,1,5,3,1,0,False
28670,0,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
57272,2,50.0,3,2,1464.0,1,2,2,2,2000.0,5,9,4,5,0,1,0,False
27165,2,250.0,3,6,1395.0,4,1,2,2,2007.0,5,1,1,5,2,7,2,False
29940,2,250.0,4,6,470.0,4,0,2,2,2004.0,3,9,1,5,3,8,0,False
15558,1,250.0,3,6,1523.0,4,5,2,2,2001.0,5,8,2,5,3,3,2,False
59114,1,250.0,4,6,363.0,1,0,2,2,1984.0,5,9,1,5,3,3,2,False
15679,0,50.0,3,2,328.0,4,4,2,1,2009.0,2,9,4,0,0,6,0,False
29932,1,600.0,3,6,977.0,1,5,2,2,2008.0,5,9,2,5,3,3,2,False
12362,2,250.0,3,6,1495.0,4,1,2,0,1990.0,3,9,1,5,0,8,0,False
37781,1,250.0,4,6,1556.0,4,7,2,1,2005.0,5,9,0,5,3,1,0,False
40010,1,50.0,3,6,44.0,4,4,2,1,2006.0,0,9,4,5,3,6,0,False
41857,2,1200.0,4,6,1371.0,1,3,2,2,2000.0,5,9,5,5,3,1,0,True
8539,2,1000.0,4,10,1810.0,0,7,2,1,1996.0,5,9,5,5,3,1,0,False
28473,2,300.0,5,6,1655.0,1,3,2,1,2009.0,5,9,2,5,3,1,0,False
8215,2,250.0,3,6,1300.0,4,5,2,1,2002.0,5,9,3,5,3,1,0,False
578,0,250.0,4,1,360.0,4,0,2,1,1997.0,3,9,1,0,3,6,0,False
18504,1,250.0,3,6,1166.0,4,8,1,1,2000.0,3,1,1,5,0,8,0,True
10209,1,250.0,3,6,1671.0,4,5,2,1,2000.0,4,9,1,5,3,1,0,True
36560,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,1,5,2,7,2,True
31693,0,250.0,4,7,1166.0,4,8,2,2,2000.0,5,9,2,5,0,3,2,True
46124,1,250.0,3,6,2046.0,4,1,2,2,1965.0,5,8,1,5,0,1,0,False
8033,0,250.0,4,5,1166.0,1,1,2,1,2000.0,4,2,3,5,2,8,0,True
21732,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
3950,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,2,3,5,0,8,0,True
41438,2,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,2,8,0,True
46786,1,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,2,5,3,1,0,True
16749,1,20.0,3,6,565.0,4,4,2,1,2007.0,5,9,4,5,0,1,0,False
710,0,250.0,5,6,223.0,4,0,2,2,2007.0,5,5,1,5,0,7,2,False
22231,0,250.0,3,3,1166.0,4,5,1,1,2000.0,3,9,1,5,3,8,0,True
13435,1,250.0,3,6,1302.0,1,8,1,1,1998.0,3,2,1,0,0,8,0,False
27612,0,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,2,5,0,3,2,True
51768,1,250.0,3,6,1915.0,4,1,2,0,2000.0,5,9,0,5,2,1,0,False
55351,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
38959,2,250.0,3,6,1627.0,4,4,0,2,2013.0,5,9,3,5,3,1,0,False
22010,0,250.0,5,6,217.0,4,0,2,2,1990.0,3,9,1,5,3,8,0,False
30351,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
36511,0,250.0,3,6,1166.0,4,1,2,1,2000.0,4,9,3,5,3,6,0,True
15873,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,0,5,0,8,0,True
9813,2,250.0,3,6,1264.0,4,8,0,0,2002.0,6,7,3,3,1,8,0,False
13190,1,250.0,3,6,1270.0,4,8,0,1,2010.0,5,1,3,5,2,7,2,False
47787,1,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,5,5,3,3,2,True
56141,0,250.0,4,2,408.0,1,2,2,1,1980.0,5,9,1,5,0,3,2,False
50232,0,250.0,4,2,499.0,1,0,2,2,1991.0,4,9,1,5,3,8,0,False
52800,2,250.0,3,2,1364.0,1,1,2,2,1995.0,5,9,1,5,3,3,2,False
55857,1,250.0,3,6,1346.0,1,8,1,1,1999.0,3,2,1,5,0,8,0,False
26918,0,250.0,4,6,1166.0,1,8,2,2,2000.0,4,9,1,5,3,8,0,True
38890,2,250.0,3,6,1326.0,4,5,2,1,2003.0,5,9,3,5,0,1,0,False
35605,1,250.0,4,5,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
11719,1,250.0,4,6,1166.0,4,3,2,2,2000.0,3,9,1,5,3,6,0,True
8920,2,50.0,4,6,90.0,4,0,1,1,2011.0,0,5,4,5,3,6,0,False
38271,0,250.0,4,6,1166.0,4,0,2,2,1980.0,4,9,1,5,0,8,0,False
39640,1,50.0,3,6,528.0,4,4,0,2,1990.0,5,9,4,5,0,1,0,False
50655,2,50.0,3,6,1842.0,4,5,1,2,1982.0,5,7,4,5,3,3,2,False
56482,2,250.0,4,6,1166.0,4,8,2,2,2000.0,3,9,1,5,3,8,0,True
48753,0,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,0,8,0,True
35321,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,0,5,3,8,0,True
16551,1,250.0,3,8,718.0,6,4,1,1,1988.0,5,9,1,5,3,2,2,False
53007,0,250.0,4,0,1166.0,1,1,2,1,2000.0,4,9,1,5,3,8,0,True
35411,2,250.0,4,2,1166.0,1,8,2,2,2000.0,2,9,4,5,3,0,2,True
3267,2,250.0,3,6,1024.0,4,1,2,2,2011.0,3,9,1,2,3,6,0,False
16262,2,2000.0,4,6,1040.0,1,6,2,2,1993.0,3,9,5,0,3,6,0,False
34945,2,250.0,4,7,1166.0,1,5,2,2,2000.0,3,9,2,5,0,6,0,True
58137,2,2000.0,3,3,1462.0,4,1,2,2,2007.0,3,9,5,5,3,6,0,False
42246,0,250.0,4,2,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
33237,2,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,2,5,3,1,0,True
45517,1,250.0,4,2,265.0,9,3,2,2,1981.0,5,9,1,5,3,3,2,False
42872,1,250.0,4,6,1390.0,4,7,2,1,1999.0,5,9,5,5,3,1,0,False
25297,1,3000.0,3,6,1018.0,4,5,2,2,1984.0,5,9,5,5,3,3,2,False
27539,2,2000.0,3,6,1573.0,4,5,2,1,1991.0,4,9,5,5,3,1,0,False
54758,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,1,0,1,0,True
25365,2,20.0,3,2,1000.0,1,2,2,2,2000.0,5,9,4,5,0,1,0,False
16516,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,3,8,0,True
50531,1,250.0,3,7,1166.0,1,8,2,2,2000.0,3,9,0,0,0,8,0,True
221,1,250.0,3,2,1661.0,3,2,2,2,2002.0,5,9,1,5,0,1,0,False
20846,1,200.0,3,6,632.0,4,2,2,2,2010.0,5,9,2,5,3,1,0,False
54358,0,250.0,4,6,1355.0,4,7,1,1,1984.0,5,9,1,5,4,1,0,False
2631,2,250.0,4,10,1166.0,8,7,1,1,2000.0,3,9,0,5,0,8,0,True
55091,1,250.0,4,2,1216.0,1,2,2,2,1969.0,5,9,1,5,3,1,0,False
51858,2,250.0,4,6,2286.0,4,7,2,2,1996.0,5,9,1,5,3,1,0,False
54426,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
14962,2,250.0,3,3,1166.0,4,5,2,1,2000.0,3,2,0,5,0,8,0,True
41582,2,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,3,8,0,True
14803,2,500.0,4,6,1683.0,1,3,2,1,2006.0,5,9,2,5,3,1,0,False
33309,2,250.0,3,9,1166.0,4,5,2,2,2000.0,3,2,3,5,3,8,0,True
38738,2,250.0,3,6,1285.0,4,2,2,2,1998.0,5,4,2,5,0,1,0,False
326,2,250.0,4,2,1166.0,3,8,2,2,2000.0,0,9,1,5,0,6,0,True
40374,0,250.0,3,2,1523.0,1,2,2,2,1995.0,5,9,1,5,0,1,0,False
49270,2,250.0,4,6,1678.0,4,7,2,1,1992.0,5,9,0,5,2,1,0,False
18573,2,50.0,3,6,12.0,4,0,0,1,2000.0,0,2,4,5,3,6,0,False
36160,1,250.0,3,6,1225.0,4,2,1,0,2000.0,5,8,1,5,0,1,0,False
46594,0,250.0,3,2,1156.0,4,2,2,2,1976.0,5,4,2,5,0,1,0,False
49857,2,250.0,4,6,1166.0,1,2,2,2,2009.0,0,9,1,0,3,4,1,False
25428,0,250.0,3,6,985.0,1,7,2,2,2009.0,5,9,1,5,4,3,2,False
1705,2,250.0,3,6,1114.0,2,5,2,2,1984.0,4,3,1,5,3,6,0,False
17651,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,1,4,0,1,0,True
40246,0,250.0,3,2,1295.0,1,5,2,1,2011.0,3,9,3,5,0,8,0,False
24959,2,250.0,4,0,1166.0,4,0,2,1,2000.0,0,9,4,0,3,6,0,True
31187,0,250.0,3,6,431.0,4,4,2,2,1975.0,4,9,3,0,4,8,0,False
26443,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,9,1,0,0,8,0,True
33546,1,600.0,3,6,813.0,1,5,2,2,2009.0,5,9,2,5,3,3,2,False
19708,2,250.0,3,6,1346.0,9,5,2,1,1988.0,5,9,3,5,0,1,0,False
57469,2,50.0,3,6,19.0,4,0,0,1,2000.0,0,2,4,5,3,6,0,False
21305,2,500.0,4,6,1723.0,1,3,2,1,2008.0,5,9,2,5,3,1,0,False
32862,1,70.0,3,6,167.0,4,4,1,1,2006.0,0,9,4,5,3,6,0,False
49112,2,1000.0,5,6,1625.0,4,3,2,1,2010.0,6,9,0,5,3,5,0,False
27108,0,250.0,4,2,1166.0,3,6,2,2,2000.0,3,9,1,5,3,8,0,True
46938,2,500.0,4,6,2097.0,4,3,2,2,2008.0,5,6,2,5,3,1,0,False
54960,0,250.0,3,6,1166.0,1,8,0,1,2000.0,4,2,3,3,4,8,0,True
24785,1,250.0,3,6,1343.0,1,8,1,1,1997.0,3,2,1,5,0,8,0,False
10400,0,250.0,3,6,1844.0,4,1,2,2,1994.0,4,1,1,5,3,6,0,False
31725,2,250.0,4,6,1166.0,4,3,2,1,2000.0,5,9,1,5,0,3,2,True
58845,2,250.0,3,6,1166.0,4,5,2,2,2000.0,3,9,1,5,3,8,0,True
15555,0,250.0,4,6,44.0,4,0,2,1,2004.0,4,9,1,5,4,8,0,False
25443,1,250.0,3,7,1495.0,5,8,2,0,1998.0,6,2,1,5,3,8,0,False
41284,2,250.0,3,6,-21.0,4,4,2,2,1974.0,5,9,3,5,0,1,0,False
39613,2,250.0,3,6,1063.0,4,2,2,2,2005.0,5,8,2,5,3,1,0,False
35560,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
32654,0,250.0,3,6,-35.0,4,0,2,1,1970.0,2,0,1,0,4,6,0,False
8485,2,250.0,3,3,1166.0,4,1,2,1,2000.0,3,9,0,5,3,8,0,True
40057,1,500.0,3,6,748.0,4,2,2,2,2011.0,5,9,2,5,3,1,0,False
37690,2,250.0,3,6,951.0,4,2,2,2,2007.0,5,8,2,5,3,1,0,False
14103,1,1200.0,3,8,946.0,1,4,2,2,1989.0,5,9,5,5,3,3,2,False
23431,1,250.0,3,7,1615.0,4,8,2,0,1992.0,3,2,1,0,0,8,0,False
25113,0,250.0,4,2,486.0,9,0,2,2,1977.0,0,9,1,5,3,6,0,False
24202,0,250.0,4,6,-14.0,4,2,1,1,2010.0,4,5,1,5,0,8,0,False
728,2,250.0,3,6,1475.0,4,8,0,0,2009.0,0,5,3,0,3,6,0,False
44274,2,1000.0,3,6,1764.0,4,2,1,2,1965.0,5,9,0,5,0,1,0,False
15255,0,250.0,3,6,97.0,4,4,2,2,1982.0,4,9,3,1,0,8,0,False
57952,2,250.0,3,6,1166.0,1,1,2,1,2000.0,3,2,3,5,3,8,0,True
23457,0,250.0,3,6,275.0,4,4,2,2,2000.0,0,9,1,5,0,2,2,True
46201,1,5000.0,3,6,320.0,4,4,2,2,2000.0,5,9,2,5,3,1,0,False
35089,0,250.0,4,2,84.0,4,0,2,1,2000.0,3,9,1,5,0,6,0,False
33890,0,250.0,4,6,1166.0,4,5,2,2,2000.0,3,9,5,0,4,6,0,True
555,0,250.0,3,6,1166.0,4,6,2,2,2000.0,3,9,1,5,4,8,0,True
30950,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
11571,0,250.0,3,0,574.0,4,4,2,1,2012.0,0,9,3,5,3,6,0,False
51008,1,500.0,4,7,1182.0,1,8,0,2,1996.0,4,9,0,5,0,8,0,False
43932,0,250.0,3,9,1675.0,1,2,2,2,2007.0,5,9,1,5,3,1,0,False
46377,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
4307,2,50.0,3,6,-15.0,4,4,2,2,2006.0,0,9,4,5,3,6,0,False
9082,1,500.0,4,1,1547.0,1,3,2,2,1984.0,5,6,2,5,0,3,2,False
9689,1,1000.0,3,6,1023.0,1,7,2,2,2009.0,5,9,5,5,3,3,2,False
12936,1,500.0,4,1,1571.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
11452,2,10000.0,3,6,1192.0,4,5,2,2,1988.0,3,9,5,5,3,6,0,False
9052,2,250.0,3,2,1152.0,9,2,2,2,1995.0,5,9,3,5,0,3,2,False
52547,1,2000.0,3,1,608.0,4,4,2,1,1996.0,3,9,5,5,3,6,0,False
51470,1,250.0,4,6,1762.0,4,2,2,2,1992.0,5,9,1,5,3,1,0,False
58294,1,500.0,3,6,261.0,4,4,2,2,2004.0,5,9,2,5,3,1,0,False
43930,1,250.0,3,8,996.0,1,4,2,2,1978.0,5,9,0,5,3,3,2,False
43919,2,500.0,4,8,1690.0,4,7,2,1,1995.0,5,9,5,5,3,1,0,False
19774,0,250.0,4,6,1166.0,4,8,1,2,2000.0,4,1,1,5,2,7,2,True
54612,0,250.0,4,6,1098.0,1,5,2,1,1972.0,5,9,1,5,3,3,2,False
5583,0,200.0,3,2,653.0,4,4,1,1,2012.0,0,6,4,5,0,3,2,False
58789,1,500.0,3,6,1302.0,4,8,2,1,2007.0,5,1,5,5,2,7,2,False
48960,0,250.0,3,6,1166.0,4,5,2,1,2000.0,3,9,1,5,3,6,0,True
2497,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,0,8,0,True
38681,2,250.0,4,9,1166.0,4,1,1,1,2000.0,5,1,3,5,2,7,2,True
39030,1,300.0,4,4,251.0,1,3,2,2,1995.0,5,9,2,5,3,3,2,False
11738,1,250.0,4,2,1166.0,1,8,2,2,2000.0,4,9,1,5,3,1,0,True
3053,2,250.0,3,6,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
50381,2,250.0,4,7,1166.0,4,8,2,2,2000.0,3,6,4,5,0,5,0,True
32984,0,1000.0,3,6,1214.0,1,5,2,2,1990.0,4,9,5,5,3,8,0,False
36608,2,250.0,3,3,1166.0,4,1,2,1,2000.0,3,2,0,5,3,8,0,True
12441,1,250.0,4,10,1247.0,8,2,2,2,1975.0,5,9,1,5,3,1,0,False
4149,1,250.0,4,6,175.0,1,0,2,2,1985.0,3,9,0,5,0,8,0,False
38213,2,250.0,4,6,266.0,1,3,2,2,2010.0,3,9,1,5,3,8,0,False
16518,1,500.0,4,1,1528.0,1,3,2,2,2009.0,5,6,2,5,3,3,2,False
32899,2,6.0,3,6,1580.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
445,1,250.0,3,2,-32.0,1,4,0,2,2000.0,5,9,1,5,3,1,0,True
4272,2,250.0,4,0,302.0,9,2,2,1,1967.0,5,9,1,5,2,3,2,False
26065,2,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
2018,0,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,2,8,0,True
44936,0,250.0,3,2,1390.0,1,2,1,2,1972.0,5,9,1,5,3,1,0,False
20486,2,250.0,4,2,1166.0,1,1,2,2,2000.0,0,9,4,5,0,6,0,True
28001,1,500.0,3,6,989.0,1,5,2,2,2007.0,5,2,2,5,3,3,2,False
45085,0,250.0,4,6,1520.0,4,6,2,1,1984.0,4,9,3,3,1,6,0,False
50110,1,250.0,3,6,556.0,4,4,0,2,2004.0,5,1,3,5,2,7,2,False
28574,0,250.0,3,6,318.0,4,4,2,1,1986.0,0,9,1,5,3,6,0,False
46622,2,100.0,4,2,482.0,1,2,2,2,1973.0,5,9,2,5,3,1,0,False
863,0,250.0,3,6,1336.0,2,5,2,2,1983.0,4,3,1,5,3,6,0,False
49931,1,250.0,3,6,2405.0,4,1,2,1,2003.0,5,1,1,5,2,7,2,False
12733,2,500.0,4,6,1903.0,4,3,2,2,2009.0,5,6,2,5,3,1,0,False
48780,2,250.0,3,3,1166.0,4,1,2,1,2000.0,3,9,1,1,2,8,0,True
