,id,status_group
11412,25010,2
11413,7967,0
11414,73755,2
11415,9827,2
11416,23492,2
11417,6998,0
11418,24759,2
11419,9748,2
11420,18655,2
11421,5109,0
11422,7825,2
11423,39552,0
11424,53765,2
11425,16337,0
11426,11358,0
11427,9216,0
11428,43778,0
11429,16902,0
11430,17929,0
11431,36249,2
11432,23309,0
11433,74248,0
11434,19439,0
11435,25898,0
11436,24986,0
11437,57336,0
11438,4832,2
11439,38655,2
11440,58378,0
11441,66260,2
11442,67172,2
11443,19001,2
11444,54332,2
11445,4193,2
11446,57425,1
11447,63728,2
11448,39524,2
11449,23751,2
11450,58527,2
11451,43882,2
11452,52184,2
11453,40382,0
11454,54510,0
11455,4342,0
11456,273,0
11457,52945,2
11458,67138,0
11459,23133,0
11460,59363,2
11461,55495,2
11462,15034,0
11463,10924,0
11464,29706,0
11465,9312,2
11466,6069,2
11467,26188,1
11468,40878,0
11469,13063,0
11470,45773,1
11471,15947,2
11472,35612,0
11473,23649,2
11474,19240,2
11475,44496,2
11476,5712,2
11477,50983,2
11478,61769,2
11479,41303,1
11480,46055,2
11481,58101,2
11482,67166,2
11483,66185,0
11484,69637,0
11485,40731,2
11486,9018,0
11487,23947,2
11488,43533,2
11489,65063,0
11490,19559,2
11491,997,0
11492,43558,0
11493,53925,2
11494,54559,0
11495,67967,0
11496,24383,0
11497,54706,0
11498,56522,2
11499,65880,2
11500,29592,0
11501,11836,2
11502,71346,2
11503,61770,0
11504,26205,2
11505,64339,0
11506,25328,2
11507,29322,0
11508,38187,2
11509,57299,2
11510,55048,2
11511,22775,2
11512,16734,2
11513,73924,0
11514,13576,0
11515,10272,2
11516,67331,2
11517,31359,0
11518,58373,0
11519,10034,0
11520,71848,1
11521,23826,2
11522,32744,2
11523,840,2
11524,61653,2
11525,58492,2
11526,55836,2
11527,67474,0
11528,33989,2
11529,73951,0
11530,3404,2
11531,59875,1
11532,67346,0
11533,23936,2
11534,57758,0
11535,12935,0
11536,251,0
11537,21886,1
11538,28989,0
11539,70127,0
11540,53062,0
11541,30891,2
11542,41918,0
11543,29538,1
11544,18328,2
11545,14412,2
11546,11893,0
11547,72023,2
11548,66343,0
11549,45382,0
11550,23285,0
11551,57381,2
11552,8369,0
11553,66506,0
11554,23899,2
11555,27444,2
11556,30988,0
11557,61062,2
11558,50980,2
11559,31529,2
11560,44539,2
11561,47819,0
11562,34276,0
11563,31288,2
11564,51303,1
11565,73437,2
11566,26960,2
11567,68632,0
11568,66792,0
11569,39714,2
11570,52431,0
11571,72339,2
11572,46060,2
11573,20038,2
11574,4705,0
11575,67912,2
11576,11300,2
11577,72175,0
11578,42554,2
11579,58123,0
11580,26228,1
11581,143,1
11582,63371,0
11583,64300,2
11584,31506,0
11585,54092,2
11586,18340,2
11587,24853,0
11588,40667,2
11589,60777,2
11590,51544,2
11591,23956,0
11592,51949,0
11593,15018,2
11594,23297,2
11595,25254,2
11596,17197,2
11597,34104,0
11598,48087,0
11599,58320,2
11600,73267,0
11601,7178,0
11602,4655,0
11603,57125,0
11604,41727,2
11605,43747,0
11606,29590,2
11607,51445,2
11608,24095,2
11609,13053,2
11610,19393,0
11611,11014,0
11612,60530,2
11613,16742,2
11614,868,1
11615,37318,2
11616,58406,2
11617,9653,0
11618,45969,2
11619,55394,2
11620,55438,2
11621,27577,2
11622,66448,0
11623,5358,2
11624,4917,0
11625,38435,2
11626,44847,2
11627,20072,0
11628,63901,0
11629,68694,0
11630,68379,2
11631,65892,2
11632,51758,2
11633,10710,0
11634,6181,2
11635,32635,2
11636,62802,0
11637,59997,0
11638,54943,2
11639,3341,2
11640,56195,0
11641,39420,0
11642,49133,1
11643,8246,2
11644,29691,0
11645,26966,2
11646,50023,1
11647,54945,2
11648,39311,0
11649,33712,2
11650,47595,0
11651,33796,2
11652,29442,2
11653,64886,0
11654,28219,2
11655,428,2
11656,3389,0
11657,12704,2
11658,31516,2
11659,61603,0
11660,16106,2
11661,30129,2
11662,73629,2
11663,41192,0
11664,61884,0
11665,59911,0
11666,11365,0
11667,10842,0
11668,66410,2
11669,5794,2
11670,7030,2
11671,61156,0
11672,2899,2
11673,50427,0
11674,37335,0
11675,58849,0
11676,6709,2
11677,73342,2
11678,22016,0
11679,41104,0
11680,58528,0
11681,3382,2
11682,58786,0
11683,37823,0
11684,28489,1
11685,10083,0
11686,29265,0
11687,34180,1
11688,3981,2
11689,72834,0
11690,69471,2
11691,25509,2
11692,70377,2
11693,12042,0
11694,17640,0
11695,39478,2
11696,30666,2
11697,1334,2
11698,41309,2
11699,61662,2
11700,73538,2
11701,56179,2
11702,49459,2
11703,40400,2
11704,71321,2
11705,1933,2
11706,11588,2
11707,7723,0
11708,34645,0
11709,66421,2
11710,32241,2
11711,35629,0
11712,29833,2
11713,36133,0
11714,68419,2
11715,62493,0
11716,33182,0
11717,41748,0
11718,43826,0
11719,28717,0
11720,23041,0
11721,10827,2
11722,61253,2
11723,57576,2
11724,45878,0
11725,49563,2
11726,19942,0
11727,59439,2
11728,29832,2
11729,1506,1
11730,73427,2
11731,20066,1
11732,66861,2
11733,57423,2
11734,64571,2
11735,37169,2
11736,208,2
11737,60653,2
11738,37992,0
11739,29,0
11740,3064,2
11741,8913,2
11742,68760,0
11743,19771,2
11744,21587,2
11745,21249,2
11746,18609,2
11747,18061,0
11748,63915,2
11749,55956,2
11750,19951,2
11751,52334,0
11752,53044,2
11753,32658,0
11754,50768,2
11755,4698,2
11756,70504,2
11757,62900,1
11758,61252,0
11759,24329,2
11760,42166,2
11761,57842,2
11762,23626,2
11763,11324,2
11764,453,0
11765,22711,2
11766,38771,2
11767,5522,2
11768,63290,0
11769,53325,0
11770,18627,2
11771,45387,0
11772,51002,2
11773,12017,0
11774,60825,0
11775,48806,0
11776,30481,2
11777,46281,2
11778,15315,0
11779,33035,0
11780,6167,2
11781,61552,0
11782,40352,2
11783,37192,0
11784,73888,0
11785,15771,2
11786,1065,2
11787,41090,2
11788,59355,0
11789,40603,2
11790,72034,2
11791,68687,2
11792,27191,1
11793,38682,2
11794,27793,2
11795,36345,0
11796,731,2
11797,64209,0
11798,41965,2
11799,64891,0
11800,55958,1
11801,35363,0
11802,32592,2
11803,5012,2
11804,28270,2
11805,30227,2
11806,42632,0
11807,55479,2
11808,53427,2
11809,59914,2
11810,18309,2
11811,4055,0
11812,65899,2
11813,32411,2
11814,38077,0
11815,15620,0
11816,7342,1
11817,13556,2
11818,975,0
11819,28201,0
11820,35492,1
11821,46048,0
11822,17110,2
11823,56296,1
11824,65226,2
11825,55386,0
11826,54250,1
11827,53090,2
11828,30328,2
11829,19028,2
11830,21926,2
11831,45133,2
11832,4855,1
11833,2832,1
11834,56642,0
11835,12285,2
11836,7000,2
11837,49099,0
11838,72346,2
11839,47251,2
11840,39390,2
11841,16876,2
11842,21438,2
11843,42308,0
11844,23868,0
11845,16647,2
11846,15275,1
11847,25082,2
11848,43571,0
11849,30303,2
11850,45726,1
11851,12453,2
11852,3047,0
11853,54286,2
11854,60038,2
11855,38503,0
11856,23564,2
11857,23511,2
11858,67467,0
11859,23163,2
11860,60717,2
11861,33412,2
11862,22811,2
11863,30771,2
11864,1923,0
11865,17453,2
11866,4498,2
11867,50877,2
11868,36462,2
11869,60303,2
11870,62584,2
11871,17153,0
11872,24469,2
11873,33840,2
11874,44998,2
11875,54694,0
11876,64779,2
11877,40730,0
11878,19182,0
11879,12567,0
11880,48915,0
11881,2039,0
11882,55896,1
11883,20662,0
11884,70985,0
11885,23669,1
11886,8449,2
11887,49106,2
11888,51497,2
11889,15517,2
11890,43234,2
11891,69181,2
11892,33746,2
11893,18642,0
11894,45027,0
11895,23403,0
11896,53897,2
11897,16125,2
11898,1419,0
11899,30942,2
11900,66300,0
11901,5529,0
11902,72022,0
11903,65202,2
11904,74074,0
11905,6075,0
11906,3178,0
11907,65151,2
11908,24829,1
11909,20716,0
11910,43988,2
11911,32930,2
11912,72494,2
11913,72952,2
11914,28180,2
11915,66512,0
11916,48258,2
11917,16160,0
11918,16022,2
11919,15662,1
11920,62551,2
11921,58577,2
11922,53111,2
11923,69736,2
11924,7427,0
11925,63505,2
11926,27246,2
11927,39240,0
11928,36078,2
11929,27600,2
11930,47259,0
11931,49176,2
11932,15470,2
11933,36098,0
11934,73544,0
11935,14902,2
11936,49920,2
11937,26055,0
11938,44564,2
11939,47882,2
11940,71004,2
11941,38572,2
11942,35471,2
11943,33244,2
11944,62963,0
11945,17338,2
11946,4814,2
11947,6505,0
11948,31999,0
11949,40741,2
11950,70017,2
11951,4419,0
11952,64634,2
11953,57538,2
11954,63263,2
11955,66379,2
11956,63646,2
11957,57999,0
11958,17339,0
11959,20437,1
11960,32647,0
11961,44531,2
11962,36655,0
11963,52705,0
11964,27883,2
11965,56621,2
11966,60792,2
11967,16298,0
11968,10372,0
11969,22346,2
11970,59691,2
11971,38740,2
11972,303,2
11973,73402,0
11974,53950,2
11975,11216,2
11976,47505,0
11977,17838,2
11978,35474,2
11979,46381,0
11980,60312,0
11981,39090,0
11982,24742,2
11983,11783,0
11984,22599,0
11985,43931,0
11986,29020,2
11987,64647,0
11988,22764,0
11989,50133,2
11990,13498,2
11991,40788,2
11992,61499,2
11993,38694,0
11994,6140,1
11995,66728,2
11996,60413,2
11997,39963,2
11998,29797,2
11999,35041,2
12000,73386,2
12001,44448,2
12002,50783,0
12003,31555,2
12004,73952,2
12005,69355,2
12006,19111,0
12007,635,0
12008,23883,0
12009,6690,0
12010,44274,0
12011,25081,2
12012,20710,0
12013,73617,0
12014,27937,2
12015,10108,1
12016,5849,0
12017,7848,0
12018,704,2
12019,40327,0
12020,30219,0
12021,73638,2
12022,16688,2
12023,14012,2
12024,57519,0
12025,6771,2
12026,41671,2
12027,58994,2
12028,58980,0
12029,4935,0
12030,29178,2
12031,9533,0
12032,57766,2
12033,5411,2
12034,68513,1
12035,22622,0
12036,27092,2
12037,48553,2
12038,24346,2
12039,9665,0
12040,61540,0
12041,41357,2
12042,42138,0
12043,23218,0
12044,22604,2
12045,27284,0
12046,60200,0
12047,7573,0
12048,59143,2
12049,73321,0
12050,31590,1
12051,41036,2
12052,2170,0
12053,54880,2
12054,3605,2
12055,65642,2
12056,27440,0
12057,1099,2
12058,42148,2
12059,69024,2
12060,18824,2
12061,21058,2
12062,43375,2
12063,20698,0
12064,23752,2
12065,69014,2
12066,25154,2
12067,21604,2
12068,1407,2
12069,12686,2
12070,891,0
12071,30835,0
12072,27885,2
12073,34836,2
12074,37512,0
12075,10075,2
12076,48483,2
12077,44347,0
12078,70829,2
12079,16391,0
12080,21298,0
12081,4023,2
12082,72636,2
12083,259,2
12084,4961,0
12085,65780,2
12086,35844,0
12087,55882,2
12088,39765,2
12089,10301,2
12090,8569,2
12091,52972,0
12092,72592,0
12093,35207,0
12094,71608,0
12095,57197,1
12096,28513,2
12097,11477,0
12098,36041,2
12099,6382,0
12100,49158,0
12101,62048,0
12102,48467,2
12103,48565,2
12104,16775,2
12105,19897,2
12106,58138,2
12107,67366,1
12108,50450,2
12109,45815,2
12110,63874,2
12111,69159,2
12112,4767,2
12113,41508,2
12114,27934,0
12115,39386,2
12116,64159,0
12117,31464,2
12118,4820,2
12119,28743,2
12120,25980,2
12121,48551,1
12122,73156,2
12123,27126,0
12124,44495,2
12125,29884,2
12126,49640,2
12127,16434,0
12128,58694,2
12129,62064,2
12130,56502,0
12131,37379,2
12132,51880,2
12133,47791,1
12134,660,0
12135,70015,2
12136,57769,2
12137,10971,2
12138,52009,2
12139,56767,0
12140,56285,0
12141,3429,2
12142,46399,2
12143,22290,2
12144,71086,2
12145,31742,0
12146,29307,0
12147,26089,2
12148,63673,2
12149,22169,2
12150,66731,2
12151,69919,0
12152,66730,2
12153,25173,2
12154,25004,0
12155,9726,0
12156,19296,2
12157,60261,1
12158,9380,0
12159,959,2
12160,5547,2
12161,22945,0
12162,43757,2
12163,41580,2
12164,67957,0
12165,10039,2
12166,45305,2
12167,40192,2
12168,28030,2
12169,38006,0
12170,65232,2
12171,57996,2
12172,56370,2
12173,29050,2
12174,56820,2
12175,2709,1
12176,2702,2
12177,67013,0
12178,46274,1
12179,18369,2
12180,163,2
12181,3018,0
12182,32725,0
12183,37552,2
12184,67863,2
12185,36522,0
12186,51401,2
12187,60607,0
12188,38468,2
12189,9451,0
12190,11514,2
12191,57382,0
12192,8094,0
12193,45517,2
12194,44945,0
12195,42958,2
12196,6364,2
12197,31745,2
12198,12660,0
12199,55609,2
12200,6609,2
12201,9118,2
12202,19750,0
12203,60263,2
12204,29368,2
12205,48179,0
12206,913,2
12207,21610,0
12208,4279,2
12209,61702,2
12210,24295,0
12211,31029,2
12212,34917,2
12213,54143,2
12214,48165,2
12215,61165,0
12216,3511,0
12217,27673,2
12218,46990,2
12219,33691,0
12220,51567,2
12221,43215,1
12222,26957,2
12223,33416,2
12224,55952,0
12225,15766,2
12226,40855,2
12227,27807,2
12228,46443,2
12229,18208,0
12230,7068,2
12231,62712,2
12232,53375,0
12233,53895,1
12234,5245,0
12235,72156,2
12236,17641,2
12237,55850,2
12238,35754,2
12239,61865,2
12240,37403,2
12241,64752,2
12242,56021,2
12243,65703,1
12244,1001,0
12245,31824,0
12246,18836,2
12247,3885,2
12248,14118,2
12249,20043,2
12250,9612,2
12251,22011,2
12252,46128,0
12253,60875,0
12254,66936,2
12255,58928,2
12256,15412,0
12257,58470,2
12258,14158,0
12259,71685,2
12260,34218,0
12261,20975,2
12262,23201,0
12263,36029,2
12264,47768,0
12265,15811,2
12266,15696,2
12267,26130,2
12268,66582,2
12269,57266,0
12270,16803,2
12271,36212,2
12272,67234,0
12273,70204,0
12274,2576,2
12275,47817,0
12276,16554,2
12277,10014,2
12278,39649,0
12279,21768,2
12280,13382,2
12281,38340,0
12282,54059,0
12283,48319,2
12284,70126,2
12285,7445,0
12286,22399,2
12287,48663,2
12288,62521,0
12289,12931,2
12290,32399,2
12291,28936,0
12292,69515,0
12293,42812,1
12294,10462,0
12295,66822,2
12296,65092,0
12297,10106,0
12298,31244,0
12299,70198,1
12300,68129,1
12301,127,2
12302,44277,0
12303,12395,0
12304,46254,2
12305,65302,2
12306,29662,2
12307,37879,2
12308,65504,2
12309,8782,2
12310,29363,2
12311,38629,2
12312,55273,2
12313,11060,2
12314,29588,0
12315,12349,2
12316,29301,2
12317,1867,2
12318,1566,1
12319,24729,0
12320,63618,0
12321,18506,2
12322,52835,2
12323,54804,2
12324,5439,2
12325,42479,0
12326,42295,2
12327,35892,2
12328,37244,2
12329,47451,0
12330,48106,2
12331,58363,0
12332,43867,2
12333,19137,2
12334,72547,2
12335,26651,2
12336,29690,0
12337,56624,2
12338,28138,2
12339,14055,0
12340,45586,0
12341,8651,0
12342,6713,2
12343,42016,0
12344,8693,0
12345,47285,0
12346,1098,2
12347,56061,0
12348,20581,2
12349,40565,0
12350,36285,2
12351,54774,0
12352,68375,2
12353,72467,2
12354,10343,2
12355,60133,0
12356,40840,2
12357,23350,2
12358,26480,2
12359,5532,0
12360,14605,2
12361,36089,0
12362,13031,2
12363,33733,0
12364,63005,0
12365,18828,0
12366,59725,0
12367,23138,2
12368,72526,2
12369,43112,0
12370,3866,0
12371,23155,1
12372,8558,0
12373,60953,2
12374,18884,2
12375,35438,2
12376,56008,2
12377,39761,2
12378,41981,0
12379,38576,2
12380,56871,2
12381,917,2
12382,47737,0
12383,69446,2
12384,2626,2
12385,25271,2
12386,34646,2
12387,341,2
12388,37897,0
12389,64538,0
12390,34348,2
12391,67426,0
12392,53079,2
12393,12527,2
12394,55255,2
12395,44610,2
12396,65546,2
12397,2260,2
12398,5480,0
12399,27649,2
12400,53468,0
12401,497,2
12402,46354,2
12403,38045,2
12404,29576,2
12405,5200,0
12406,26463,2
12407,8715,2
12408,70544,2
12409,50219,2
12410,73092,2
12411,30057,0
12412,27186,2
12413,29660,2
12414,52836,2
12415,66209,0
12416,1642,2
12417,59679,2
12418,24882,2
12419,63530,2
12420,15722,2
12421,47376,2
12422,50807,2
12423,73203,0
12424,9120,2
12425,45680,2
12426,59738,0
12427,21831,2
12428,41297,2
12429,24692,0
12430,57243,2
12431,24782,0
12432,50595,2
12433,19094,2
12434,48584,0
12435,48555,0
12436,34860,2
12437,60788,2
12438,52047,0
12439,61582,2
12440,73095,2
12441,53019,0
12442,9899,2
12443,23228,2
12444,44329,2
12445,8859,2
12446,18043,1
12447,41457,1
12448,42227,2
12449,40803,0
12450,33795,2
12451,20012,2
12452,47298,0
12453,65384,0
12454,19516,0
12455,6008,2
12456,73261,2
12457,35666,2
12458,58088,2
12459,24040,2
12460,21703,2
12461,63085,2
12462,25016,0
12463,22902,0
12464,58243,2
12465,66798,0
12466,58210,0
12467,2527,2
12468,72877,2
12469,36503,2
12470,57992,2
12471,33901,2
12472,63367,2
12473,21889,1
12474,44714,2
12475,1648,2
12476,69020,0
12477,61641,2
12478,172,2
12479,11989,2
12480,61387,0
12481,61936,0
12482,51263,2
12483,39424,2
12484,44914,2
12485,40977,2
12486,73925,2
12487,50660,2
12488,952,0
12489,61606,2
12490,25329,2
12491,13916,0
12492,23504,2
12493,53280,0
12494,51264,0
12495,18339,2
12496,57856,2
12497,31074,1
12498,21979,2
12499,68911,0
12500,42445,2
12501,3493,2
12502,59660,0
12503,4690,2
12504,6621,0
12505,34656,2
12506,51581,0
12507,67154,0
12508,66142,0
12509,17049,1
12510,53488,2
12511,40701,2
12512,8543,2
12513,63015,2
12514,38752,2
12515,5830,2
12516,15645,0
12517,28181,2
12518,51803,0
12519,32682,2
12520,73083,2
12521,8389,2
12522,72561,2
12523,14682,0
12524,44125,2
12525,19755,2
12526,18437,2
12527,37809,0
12528,58896,2
12529,56782,2
12530,22859,2
12531,5196,2
12532,28854,2
12533,52739,0
12534,28266,2
12535,73472,1
12536,21845,2
12537,35978,2
12538,35588,2
12539,57591,1
12540,52983,0
12541,11561,2
12542,29609,2
12543,17759,2
12544,73738,0
12545,45070,0
12546,25921,0
12547,51424,2
12548,74056,0
12549,72373,2
12550,45594,2
12551,44385,0
12552,5349,2
12553,65856,2
12554,56192,2
12555,45904,0
12556,32231,0
12557,6177,0
12558,2162,2
12559,61649,2
12560,21251,2
12561,4566,0
12562,70553,2
12563,41190,2
12564,25938,1
12565,27542,2
12566,27090,0
12567,56219,0
12568,73563,0
12569,31088,2
12570,54004,2
12571,70048,0
12572,3022,2
12573,16785,2
12574,58915,0
12575,73166,2
12576,44005,2
12577,60708,2
12578,70812,2
12579,47488,2
12580,12013,0
12581,1771,0
12582,52241,2
12583,35609,0
12584,36662,2
12585,44989,2
12586,34207,0
12587,24623,2
12588,47837,0
12589,255,2
12590,4553,0
12591,50307,2
12592,63501,2
12593,50892,2
12594,33346,2
12595,67287,0
12596,39253,2
12597,38883,0
12598,56105,0
12599,11206,0
12600,64557,2
12601,54769,2
12602,63431,2
12603,14352,0
12604,6379,2
12605,67028,2
12606,5682,2
12607,38675,0
12608,6666,2
12609,5236,2
12610,21395,0
12611,36698,2
12612,48142,1
12613,51286,0
12614,42336,2
12615,31706,2
12616,3345,2
12617,47932,0
12618,31478,0
12619,9532,2
12620,73761,2
12621,56671,0
12622,68926,2
12623,5948,0
12624,50924,0
12625,54124,0
12626,49803,2
12627,45943,0
12628,9416,2
12629,64344,2
12630,18984,2
12631,20418,2
12632,18771,0
12633,16973,2
12634,44237,2
12635,66917,2
12636,53267,2
12637,60301,2
12638,18067,2
12639,24561,2
12640,45213,2
12641,24003,2
12642,67407,2
12643,21502,1
12644,69897,2
12645,57803,0
12646,73759,0
12647,73907,2
12648,45239,0
12649,25764,2
12650,29024,2
12651,62429,2
12652,5050,2
12653,50797,0
12654,33439,0
12655,50003,2
12656,71083,2
12657,21851,0
12658,156,2
12659,26070,2
12660,70845,2
12661,64391,2
12662,40193,2
12663,42472,2
12664,24140,2
12665,17980,0
12666,44033,2
12667,60837,0
12668,60934,2
12669,59198,0
12670,73351,2
12671,27179,2
12672,38268,2
12673,64822,2
12674,67220,2
12675,14858,2
12676,5405,2
12677,41873,2
12678,35681,0
12679,28014,0
12680,60882,2
12681,37197,2
12682,56169,2
12683,40819,2
12684,47268,1
12685,25093,2
12686,28902,0
12687,2647,2
12688,49267,2
12689,51138,2
12690,33337,2
12691,43335,2
12692,12859,2
12693,2376,2
12694,26685,2
12695,67230,2
12696,7453,2
12697,14709,0
12698,45608,2
12699,66170,2
12700,7066,0
12701,49528,2
12702,36390,2
12703,71159,0
12704,20907,2
12705,60947,2
12706,28109,0
12707,8222,2
12708,63419,2
12709,39541,0
12710,66799,1
12711,42453,2
12712,44948,2
12713,16134,2
12714,7150,2
12715,46674,2
12716,19347,2
12717,73368,2
12718,62965,2
12719,51437,2
12720,7712,2
12721,27678,2
12722,19658,2
12723,8612,0
12724,43393,0
12725,63767,0
12726,60743,2
12727,38868,2
12728,45892,1
12729,7693,2
12730,44321,2
12731,15346,2
12732,3798,2
12733,30873,0
12734,53741,1
12735,61491,2
12736,4689,2
12737,54616,0
12738,43137,2
12739,39951,2
12740,6774,2
12741,53301,2
12742,44379,0
12743,19784,2
12744,11880,2
12745,10311,2
12746,71114,0
12747,48596,2
12748,12571,2
12749,23249,2
12750,15606,2
12751,22941,2
12752,63544,0
12753,65483,1
12754,24859,0
12755,50004,0
12756,26180,0
12757,25677,2
12758,7806,0
12759,42941,2
12760,46795,2
12761,21682,0
12762,53244,2
12763,46016,2
12764,56537,0
12765,57183,2
12766,71758,2
12767,57645,2
12768,21981,2
12769,30118,2
12770,34419,0
12771,646,2
12772,40521,0
12773,31158,2
12774,41396,2
12775,72673,2
12776,47571,0
12777,819,0
12778,10881,2
12779,3810,2
12780,7012,1
12781,25928,2
12782,57357,0
12783,68059,0
12784,52523,2
12785,20022,0
12786,35242,0
12787,5772,2
12788,68411,2
12789,22773,0
12790,30840,2
12791,34085,2
12792,11864,0
12793,11913,2
12794,11340,0
12795,22905,2
12796,74212,1
12797,3420,0
12798,49412,0
12799,54054,2
12800,34444,2
12801,39470,2
12802,23901,2
12803,66573,0
12804,57779,2
12805,40835,2
12806,50316,2
12807,37342,0
12808,5566,0
12809,60737,0
12810,57943,2
12811,66476,2
12812,59939,2
12813,72408,2
12814,11873,0
12815,48702,2
12816,7015,2
12817,12932,2
12818,28055,2
12819,36746,2
12820,70432,0
12821,32209,2
12822,65582,0
12823,32082,0
12824,62792,2
12825,45653,2
12826,2961,2
12827,865,0
12828,73028,0
12829,62864,2
12830,66136,0
12831,48998,2
12832,48514,0
12833,15090,2
12834,62509,1
12835,17001,2
12836,16442,0
12837,32264,2
12838,25727,2
12839,19946,2
12840,2067,2
12841,7533,2
12842,65221,2
12843,54802,0
12844,71245,2
12845,56479,0
12846,25532,0
12847,52859,2
12848,26502,2
12849,15117,2
12850,62162,1
12851,24291,0
12852,51849,0
12853,36701,0
12854,20985,2
12855,19748,2
12856,37505,1
12857,11439,0
12858,14217,2
12859,36525,2
12860,63725,0
12861,37482,0
12862,21715,2
12863,72903,0
12864,38794,0
12865,30054,2
12866,65097,2
12867,41517,2
12868,14239,0
12869,48270,0
12870,67159,0
12871,29086,0
12872,26104,0
12873,11498,2
12874,44768,2
12875,19116,2
12876,15023,2
12877,40676,2
12878,8210,2
12879,33076,0
12880,56754,0
12881,30889,2
12882,46522,2
12883,11557,2
12884,27438,0
12885,4104,0
12886,65080,2
12887,69215,0
12888,36505,2
12889,9490,0
12890,20545,2
12891,26335,2
12892,20696,2
12893,38555,0
12894,62469,0
12895,52442,0
12896,39356,2
12897,57625,2
12898,51228,2
12899,22062,2
12900,3390,0
12901,52933,2
12902,64378,2
12903,27382,0
12904,24366,0
12905,584,2
12906,29605,2
12907,47843,2
12908,32981,2
12909,23712,2
12910,36757,2
12911,2505,0
12912,56157,2
12913,62541,2
12914,48317,0
12915,33697,2
12916,23739,2
12917,38956,2
12918,47565,2
12919,22228,0
12920,46096,2
12921,71805,2
12922,37621,2
12923,58278,0
12924,11057,2
12925,29557,2
12926,16939,2
12927,60804,1
12928,15704,2
12929,48807,0
12930,10913,2
12931,61545,0
12932,37822,2
12933,3474,0
12934,33257,1
12935,21503,2
12936,14268,0
12937,40583,2
12938,65287,2
12939,17622,2
12940,69264,2
12941,42084,0
12942,74154,2
12943,1520,1
12944,73005,2
12945,8490,0
12946,68489,2
12947,18792,0
12948,51364,0
12949,44553,2
12950,12148,0
12951,63920,0
12952,7497,2
12953,1951,0
12954,26958,0
12955,65897,0
12956,15227,0
12957,17963,2
12958,29326,2
12959,59684,2
12960,60256,2
12961,40915,2
12962,54884,2
12963,4505,2
12964,24316,0
12965,2843,0
12966,38403,2
12967,53329,2
12968,50169,2
12969,27766,2
12970,55507,0
12971,6481,0
12972,28793,2
12973,60763,0
12974,54535,0
12975,64182,2
12976,11863,2
12977,1945,0
12978,42937,0
12979,7836,2
12980,10177,2
12981,44023,2
12982,4736,0
12983,10658,2
12984,18927,2
12985,42536,2
12986,60925,2
12987,20026,0
12988,62025,2
12989,65029,0
12990,34443,2
12991,49050,2
12992,16075,0
12993,14208,1
12994,42791,2
12995,49532,0
12996,33022,0
12997,67529,2
12998,47546,2
12999,28169,2
13000,17256,0
13001,27252,0
13002,11454,0
13003,24354,0
13004,49659,1
13005,59703,0
13006,15534,2
13007,57208,0
13008,12820,2
13009,42519,0
13010,61228,0
13011,17780,0
13012,9587,0
13013,35313,2
13014,48852,0
13015,26297,0
13016,50871,0
13017,41014,1
13018,14737,0
13019,29103,2
13020,13272,2
13021,60981,2
13022,23040,2
13023,69479,2
13024,61110,0
13025,5912,2
13026,69460,2
13027,9268,0
13028,58766,0
13029,69125,2
13030,33215,0
13031,5531,2
13032,31846,2
13033,26146,1
13034,44608,0
13035,39404,2
13036,473,2
13037,918,2
13038,53322,0
13039,19984,2
13040,14099,2
13041,60507,0
13042,737,0
13043,13046,2
13044,59747,2
13045,7466,2
13046,71316,2
13047,54266,0
13048,30934,0
13049,65010,2
13050,55524,0
13051,44060,2
13052,70372,2
13053,4386,2
13054,35675,2
13055,41332,0
13056,55598,0
13057,61164,0
13058,45271,2
13059,19594,0
13060,64869,0
13061,34652,2
13062,45932,2
13063,44634,2
13064,30887,2
13065,23794,2
13066,32176,2
13067,6045,0
13068,34035,2
13069,46466,0
13070,37519,2
13071,12536,2
13072,20123,2
13073,33376,0
13074,61089,2
13075,30938,0
13076,61987,2
13077,40061,0
13078,18498,0
13079,41951,2
13080,15683,0
13081,44001,2
13082,41636,2
13083,18863,2
13084,3130,0
13085,52230,2
13086,1969,2
13087,37489,2
13088,28607,2
13089,28975,0
13090,62080,0
13091,59619,1
13092,20251,2
13093,18615,1
13094,34650,2
13095,37444,2
13096,508,0
13097,8227,0
13098,2208,2
13099,48140,0
13100,34226,2
13101,55270,2
13102,43568,0
13103,63385,2
13104,1048,0
13105,7351,0
13106,920,2
13107,32400,2
13108,71407,2
13109,54681,0
13110,72926,2
13111,17509,2
13112,40696,0
13113,39363,1
13114,46131,0
13115,4309,0
13116,36560,2
13117,67799,2
13118,72868,2
13119,35898,0
13120,10830,2
13121,66810,0
13122,68345,2
13123,57496,2
13124,52646,2
13125,30932,2
13126,62611,2
13127,13049,0
13128,64431,2
13129,47218,0
13130,5656,2
13131,42987,0
13132,6890,0
13133,8074,0
13134,18535,0
13135,60005,0
13136,67381,2
13137,51550,2
13138,59056,0
13139,21562,0
13140,40402,0
13141,13277,0
13142,44189,0
13143,3469,2
13144,20489,2
13145,50987,2
13146,36410,2
13147,858,2
13148,25153,2
13149,63774,2
13150,44698,2
13151,52280,2
13152,38993,2
13153,54749,2
13154,12336,2
13155,15925,2
13156,44285,0
13157,39876,0
13158,10861,0
13159,7616,2
13160,55317,2
13161,63259,2
13162,5020,2
13163,19207,2
13164,10426,2
13165,49202,0
